application_id,gender,international,gpa,major,race,gmat,work_exp,work_industry,admission
1969,Male,False,3.2,Humanities,Hispanic,570.0,5.0,Nonprofit/Gov,Not Admit
1970,Male,False,3.4,Humanities,White,730.0,4.0,Consulting,Not Admit
1971,Male,False,3.25,Business,Asian,660.0,5.0,Financial Services,Not Admit
1972,Male,False,3.42,STEM,White,730.0,6.0,Consulting,Admit
1973,Female,False,3.31,Humanities,White,760.0,6.0,Consulting,Admit
1974,Female,False,2.95,STEM,White,570.0,5.0,Health Care,Not Admit
1975,Male,False,3.23,Business,White,620.0,5.0,PE/VC,Not Admit
1976,Female,True,3.22,STEM,,620.0,6.0,Health Care,Not Admit
1977,Male,True,3.2,Business,,640.0,4.0,Other,Not Admit
1978,Male,False,3.15,STEM,White,590.0,6.0,Consulting,Not Admit
1979,Female,True,3.07,Business,,660.0,4.0,Consulting,Not Admit
1980,Male,False,3.2,STEM,Asian,570.0,6.0,Health Care,Not Admit
1981,Male,True,3.29,Business,,620.0,6.0,PE/VC,Not Admit
1982,Male,False,3.1,STEM,Black,690.0,3.0,PE/VC,Not Admit
1983,Male,False,3.43,Humanities,White,730.0,5.0,Other,Not Admit
1984,Male,False,3.33,STEM,White,690.0,7.0,CPG,Admit
1985,Male,False,3.19,Humanities,Black,670.0,5.0,PE/VC,Not Admit
1986,Male,False,3.25,Humanities,Asian,580.0,7.0,Consulting,Not Admit
1987,Female,True,3.33,Humanities,,690.0,4.0,Financial Services,Admit
1988,Female,True,3.2,Business,,640.0,6.0,Energy,Not Admit
1989,Female,False,3.43,Humanities,White,720.0,7.0,Consulting,Admit
1990,Male,False,3.23,STEM,Asian,680.0,5.0,PE/VC,Not Admit
1991,Male,False,3.36,Business,Black,680.0,5.0,Consulting,Admit
1992,Male,False,3.42,STEM,Asian,640.0,6.0,Investment Banking,Not Admit
1993,Female,True,3.27,STEM,,630.0,5.0,Consulting,Not Admit
1994,Male,True,3.2,Humanities,,640.0,4.0,PE/VC,Not Admit
1995,Male,False,3.51,Humanities,Hispanic,720.0,6.0,Investment Management,Not Admit
1996,Female,True,3.2,STEM,,650.0,6.0,PE/VC,Not Admit
1997,Male,False,3.59,STEM,White,700.0,6.0,Other,Admit
1998,Male,True,3.39,Humanities,,720.0,5.0,Technology,Not Admit
1999,Male,False,3.19,STEM,Asian,740.0,5.0,Financial Services,Not Admit
2000,Female,False,3.06,Business,Black,620.0,5.0,Investment Banking,Not Admit
2001,Female,False,3.24,STEM,White,630.0,6.0,Investment Management,Not Admit
2002,Male,True,3.13,Humanities,,700.0,5.0,Technology,Not Admit
2003,Male,False,3.23,Business,White,570.0,5.0,Investment Banking,Not Admit
2004,Female,False,3.29,Humanities,White,640.0,5.0,Consulting,Not Admit
2005,Female,False,3.27,Business,White,660.0,4.0,Health Care,Admit
2006,Male,False,3.18,STEM,White,620.0,7.0,Consulting,Not Admit
2007,Male,True,3.25,Business,,730.0,6.0,Financial Services,Admit
2008,Female,False,3.27,Humanities,Other,640.0,5.0,Technology,Not Admit
2009,Male,True,2.97,STEM,,670.0,5.0,PE/VC,Not Admit
2010,Male,False,3.28,Humanities,Asian,690.0,5.0,Financial Services,Not Admit
2011,Male,False,3.22,STEM,White,670.0,4.0,Other,Admit
2012,Male,True,3.25,Humanities,,620.0,6.0,Consulting,Not Admit
2013,Male,False,3.07,Business,White,680.0,4.0,Nonprofit/Gov,Not Admit
2014,Male,False,3.55,Humanities,Black,690.0,5.0,Health Care,Not Admit
2015,Male,False,3.25,STEM,White,650.0,6.0,Technology,Not Admit
2016,Female,False,3.33,Humanities,White,650.0,5.0,Other,Not Admit
2017,Male,False,3.05,STEM,Hispanic,630.0,5.0,Media/Entertainment,Not Admit
2018,Male,False,3.44,Business,Black,690.0,6.0,Technology,Not Admit
2019,Male,True,3.41,Business,,680.0,6.0,Financial Services,Not Admit
2020,Female,False,3.47,Business,Asian,660.0,6.0,Consulting,Not Admit
2021,Female,False,2.91,Humanities,White,610.0,6.0,Technology,Not Admit
2022,Female,False,3.0,Humanities,Asian,600.0,5.0,PE/VC,Not Admit
2023,Female,True,3.12,Humanities,,610.0,5.0,Consulting,Not Admit
2024,Male,False,3.26,STEM,White,700.0,6.0,Health Care,Not Admit
2025,Male,True,3.08,STEM,,670.0,4.0,Nonprofit/Gov,Not Admit
2026,Female,True,3.12,STEM,,700.0,4.0,Health Care,Not Admit
2027,Female,False,3.42,Business,Black,730.0,4.0,CPG,Admit
2028,Male,False,3.28,STEM,White,680.0,6.0,Consulting,Not Admit
2029,Male,True,3.23,Business,,700.0,4.0,Consulting,Not Admit
2030,Male,True,3.32,STEM,,700.0,4.0,Technology,Not Admit
2031,Female,False,3.02,Business,Asian,620.0,5.0,Consulting,Not Admit
2032,Male,False,3.5,Humanities,Hispanic,730.0,4.0,Financial Services,Not Admit
2033,Female,False,3.32,Humanities,White,650.0,4.0,Other,Not Admit
2034,Male,True,3.15,Humanities,,570.0,4.0,Technology,Not Admit
2035,Male,False,3.19,Business,White,660.0,5.0,Technology,Not Admit
2036,Male,False,3.26,Business,Black,660.0,5.0,Technology,Admit
2037,Male,False,3.23,Business,Hispanic,640.0,4.0,PE/VC,Not Admit
2038,Female,False,3.38,STEM,White,660.0,5.0,Financial Services,Admit
2039,Female,False,3.35,STEM,Black,600.0,5.0,Nonprofit/Gov,Not Admit
2040,Male,False,3.01,Humanities,White,660.0,4.0,PE/VC,Not Admit
2041,Female,True,3.04,Business,,630.0,5.0,Consulting,Not Admit
2042,Male,False,3.15,Business,White,670.0,7.0,Consulting,Not Admit
2043,Male,False,3.19,STEM,White,650.0,6.0,Other,Not Admit
2044,Male,True,3.16,Humanities,,570.0,4.0,Consulting,Not Admit
2045,Male,True,3.1,STEM,,670.0,5.0,Technology,Not Admit
2046,Female,False,3.01,STEM,Black,570.0,6.0,Consulting,Not Admit
2047,Male,False,3.39,Humanities,Asian,640.0,5.0,Financial Services,Not Admit
2048,Male,False,3.2,STEM,Black,710.0,5.0,Real Estate,Not Admit
2049,Female,True,3.01,Business,,680.0,5.0,Investment Banking,Not Admit
2050,Female,False,3.28,Business,Black,730.0,4.0,PE/VC,Admit
2051,Male,False,3.32,Business,Hispanic,670.0,5.0,Real Estate,Admit
2052,Male,False,3.24,Business,White,570.0,6.0,Consulting,Not Admit
2053,Female,True,3.27,Humanities,,650.0,4.0,Consulting,Not Admit
2054,Female,False,3.41,Business,White,690.0,4.0,Consulting,Admit
2055,Female,True,3.35,Business,,750.0,7.0,Real Estate,Admit
2056,Male,False,3.27,Humanities,Black,650.0,4.0,Consulting,Not Admit
2057,Male,True,3.43,Business,,700.0,5.0,Technology,Admit
2058,Female,False,3.08,STEM,Hispanic,620.0,5.0,Nonprofit/Gov,Not Admit
2059,Male,True,3.25,Humanities,,570.0,5.0,Financial Services,Not Admit
2060,Male,True,3.15,Humanities,,620.0,5.0,Nonprofit/Gov,Not Admit
2061,Male,True,3.15,Business,,650.0,5.0,Investment Banking,Not Admit
2062,Female,True,3.19,Humanities,,640.0,7.0,Consulting,Not Admit
2063,Male,True,3.2,STEM,,610.0,4.0,Consulting,Not Admit
2064,Female,False,3.21,Business,Asian,660.0,5.0,Financial Services,Admit
2065,Male,True,3.18,Business,,640.0,6.0,Consulting,Not Admit
2066,Male,False,2.99,Humanities,Other,570.0,3.0,Other,Not Admit
2067,Male,False,3.27,STEM,Black,630.0,7.0,Investment Banking,Not Admit
2068,Female,False,3.33,Humanities,Asian,610.0,4.0,PE/VC,Not Admit
2069,Male,False,3.31,Humanities,Asian,610.0,5.0,Consulting,Not Admit
2070,Male,True,3.1,Business,,640.0,3.0,Other,Not Admit
2071,Female,False,3.3,Humanities,White,580.0,5.0,Other,Not Admit
2072,Male,False,3.26,Business,White,720.0,5.0,Technology,Not Admit
2073,Female,False,3.14,STEM,White,570.0,7.0,PE/VC,Not Admit
2074,Male,True,2.84,STEM,,640.0,7.0,Investment Banking,Not Admit
2075,Male,False,3.44,Humanities,Asian,670.0,6.0,Consulting,Admit
2076,Male,False,3.27,STEM,Asian,680.0,6.0,Consulting,Admit
2077,Male,True,3.25,Business,,670.0,4.0,PE/VC,Not Admit
2078,Male,True,3.13,Humanities,,640.0,4.0,Consulting,Not Admit
2079,Male,False,3.11,Business,Black,620.0,6.0,Other,Not Admit
2080,Male,True,3.34,Humanities,,640.0,5.0,Consulting,Not Admit
2081,Female,True,3.32,STEM,,640.0,4.0,Consulting,Not Admit
2082,Male,True,3.32,Humanities,,680.0,6.0,Technology,Not Admit
2083,Female,False,3.06,Humanities,White,710.0,5.0,Investment Management,Not Admit
2084,Female,False,3.04,Humanities,Asian,660.0,6.0,CPG,Not Admit
2085,Male,False,3.28,STEM,Asian,680.0,7.0,Nonprofit/Gov,Admit
2086,Female,False,2.86,STEM,White,570.0,5.0,Other,Not Admit
2087,Male,False,3.1,Business,Hispanic,660.0,4.0,Other,Not Admit
2088,Female,False,3.32,STEM,Asian,650.0,6.0,Consulting,Not Admit
2089,Female,False,3.18,STEM,White,660.0,4.0,Nonprofit/Gov,Not Admit
2090,Male,False,3.26,STEM,Asian,600.0,7.0,Consulting,Not Admit
2091,Male,False,3.4,Humanities,Asian,660.0,6.0,Technology,Not Admit
2092,Female,False,3.09,Humanities,Black,720.0,6.0,Other,Not Admit
2093,Female,False,3.14,Humanities,Hispanic,660.0,6.0,Nonprofit/Gov,Not Admit
2094,Female,True,3.19,Humanities,,600.0,5.0,Other,Not Admit
2095,Female,False,3.3,STEM,Other,730.0,4.0,Investment Banking,Not Admit
2096,Female,False,3.16,Business,White,620.0,5.0,Consulting,Not Admit
2097,Female,False,3.13,Humanities,White,620.0,5.0,PE/VC,Not Admit
2098,Female,False,3.14,STEM,Hispanic,660.0,6.0,Investment Banking,Not Admit
2099,Male,True,3.06,Business,,570.0,4.0,Consulting,Not Admit
2100,Male,False,3.03,STEM,White,610.0,4.0,Technology,Not Admit
2101,Male,False,3.26,Humanities,Black,630.0,5.0,PE/VC,Not Admit
2102,Male,True,3.29,Humanities,,640.0,5.0,Nonprofit/Gov,Not Admit
2103,Female,False,3.29,Humanities,Asian,570.0,4.0,Consulting,Not Admit
2104,Male,False,3.27,Business,Asian,670.0,6.0,CPG,Admit
2105,Female,False,3.24,Humanities,Black,670.0,6.0,Technology,Not Admit
2106,Male,False,3.17,Humanities,Asian,650.0,6.0,Consulting,Not Admit
2107,Female,False,3.37,Humanities,Black,670.0,4.0,Technology,Admit
2108,Male,False,3.31,STEM,White,680.0,7.0,Technology,Admit
2109,Female,False,3.24,STEM,Asian,670.0,5.0,Other,Admit
2110,Male,True,3.33,Business,,710.0,5.0,PE/VC,Not Admit
2111,Male,True,2.98,Business,,590.0,4.0,Technology,Not Admit
2112,Male,True,3.13,Humanities,,570.0,5.0,PE/VC,Not Admit
2113,Male,False,3.03,STEM,White,570.0,4.0,Consulting,Not Admit
2114,Male,True,3.22,Business,,570.0,6.0,PE/VC,Not Admit
2115,Female,False,3.19,Business,White,620.0,4.0,Technology,Not Admit
2116,Male,False,3.17,STEM,Asian,570.0,5.0,Nonprofit/Gov,Not Admit
2117,Female,True,3.22,STEM,,720.0,7.0,Nonprofit/Gov,Admit
2118,Male,False,3.36,STEM,Hispanic,570.0,7.0,Real Estate,Not Admit
2119,Female,True,3.41,Business,,730.0,5.0,PE/VC,Admit
2120,Male,True,3.3,Humanities,,680.0,5.0,CPG,Admit
2121,Female,False,3.14,STEM,Black,650.0,5.0,Technology,Not Admit
2122,Male,True,3.24,STEM,,680.0,5.0,Other,Admit
2123,Male,False,3.37,STEM,Hispanic,600.0,5.0,Investment Management,Not Admit
2124,Male,True,3.1,STEM,,610.0,5.0,Real Estate,Not Admit
2125,Female,False,3.3,STEM,Hispanic,700.0,6.0,Retail,Admit
2126,Male,False,3.42,Humanities,Other,640.0,5.0,Technology,Not Admit
2127,Female,False,3.34,Business,Hispanic,690.0,3.0,Technology,Not Admit
2128,Male,False,3.35,Humanities,Black,720.0,5.0,Consulting,Not Admit
2129,Male,False,3.26,Business,Other,620.0,5.0,Nonprofit/Gov,Not Admit
2130,Male,True,3.18,Business,,640.0,5.0,Financial Services,Not Admit
2131,Female,False,3.15,Humanities,White,570.0,4.0,PE/VC,Not Admit
2132,Male,True,2.99,Business,,630.0,4.0,Health Care,Not Admit
2133,Male,True,3.19,STEM,,580.0,5.0,Consulting,Not Admit
2134,Male,True,3.32,Humanities,,700.0,6.0,PE/VC,Not Admit
2135,Male,True,3.21,Business,,670.0,5.0,Consulting,Not Admit
2136,Female,False,3.06,Business,White,580.0,4.0,Consulting,Not Admit
2137,Male,False,3.53,Humanities,White,740.0,5.0,PE/VC,Admit
2138,Male,False,3.2,Humanities,White,670.0,4.0,PE/VC,Not Admit
2139,Male,False,3.02,Humanities,White,610.0,6.0,Technology,Not Admit
2140,Male,True,3.03,Business,,630.0,5.0,PE/VC,Not Admit
2141,Male,True,3.46,Humanities,,650.0,4.0,Nonprofit/Gov,Not Admit
2142,Male,True,3.13,STEM,,680.0,6.0,Consulting,Not Admit
2143,Male,True,3.31,STEM,,650.0,5.0,Nonprofit/Gov,Not Admit
2144,Female,False,3.19,Humanities,Asian,620.0,6.0,Consulting,Not Admit
2145,Male,False,3.36,Humanities,White,680.0,6.0,Health Care,Not Admit
2146,Female,False,3.24,Business,Black,700.0,5.0,Health Care,Not Admit
2147,Male,True,3.28,STEM,,740.0,6.0,Investment Banking,Not Admit
2148,Male,True,3.4,STEM,,690.0,4.0,PE/VC,Admit
2149,Male,False,3.15,Business,White,600.0,5.0,Financial Services,Not Admit
2150,Female,True,3.06,Business,,660.0,4.0,Investment Banking,Not Admit
2151,Female,False,3.18,Humanities,Asian,610.0,4.0,Real Estate,Not Admit
2152,Female,False,3.18,Business,Asian,580.0,5.0,Investment Banking,Not Admit
2153,Male,False,3.02,Humanities,Asian,590.0,6.0,PE/VC,Not Admit
2154,Male,False,3.17,Humanities,Black,710.0,4.0,Consulting,Not Admit
2155,Male,False,3.11,STEM,Asian,610.0,5.0,Investment Banking,Not Admit
2156,Male,True,3.08,Humanities,,620.0,6.0,Consulting,Not Admit
2157,Male,False,3.42,Humanities,Black,720.0,5.0,PE/VC,Not Admit
2158,Male,False,3.29,STEM,White,610.0,7.0,Consulting,Not Admit
2159,Male,False,3.33,Humanities,White,680.0,7.0,Consulting,Not Admit
2160,Male,False,3.43,Business,White,650.0,5.0,Consulting,Not Admit
2161,Male,True,3.19,Business,,730.0,6.0,Consulting,Not Admit
2162,Male,False,3.48,Business,Hispanic,660.0,4.0,Real Estate,Admit
2163,Female,False,3.36,Humanities,Black,680.0,5.0,Consulting,Not Admit
2164,Male,True,3.46,Business,,620.0,6.0,Media/Entertainment,Not Admit
2165,Female,False,3.27,Humanities,White,650.0,7.0,Consulting,Not Admit
2166,Female,True,3.36,Humanities,,720.0,6.0,Consulting,Admit
2167,Female,True,3.45,Business,,700.0,4.0,PE/VC,Not Admit
2168,Female,True,3.15,Business,,640.0,6.0,Other,Not Admit
2169,Male,True,2.87,STEM,,610.0,4.0,Nonprofit/Gov,Not Admit
2170,Female,True,3.08,STEM,,660.0,4.0,Consulting,Not Admit
2171,Male,False,3.02,Business,Black,630.0,5.0,Consulting,Not Admit
2172,Female,False,2.94,Business,White,590.0,6.0,Nonprofit/Gov,Not Admit
2173,Male,True,3.32,Business,,660.0,5.0,Nonprofit/Gov,Admit
2174,Female,False,2.86,Business,Hispanic,610.0,3.0,Investment Banking,Not Admit
2175,Female,False,3.3,Humanities,Hispanic,700.0,5.0,Consulting,Not Admit
2176,Male,False,3.55,STEM,White,720.0,4.0,Investment Banking,Not Admit
2177,Male,False,3.14,Humanities,Black,620.0,5.0,Investment Banking,Not Admit
2178,Female,False,3.16,Business,Asian,660.0,4.0,Investment Banking,Not Admit
2179,Female,False,2.98,STEM,Black,650.0,6.0,Consulting,Not Admit
2180,Male,True,3.12,STEM,,660.0,5.0,PE/VC,Not Admit
2181,Male,False,3.23,STEM,White,710.0,5.0,Consulting,Not Admit
2182,Male,False,3.32,Humanities,White,670.0,6.0,Consulting,Not Admit
2183,Male,False,3.19,Humanities,Black,630.0,5.0,Nonprofit/Gov,Not Admit
2184,Female,False,3.13,Humanities,Asian,660.0,4.0,Consulting,Not Admit
2185,Male,False,3.26,Humanities,Hispanic,680.0,5.0,Consulting,Not Admit
2186,Male,False,3.41,Humanities,Hispanic,730.0,5.0,Investment Banking,Not Admit
2187,Female,True,3.22,Humanities,,600.0,5.0,Consulting,Not Admit
2188,Male,False,3.16,Business,Hispanic,600.0,5.0,Health Care,Not Admit
2189,Female,False,3.31,STEM,Hispanic,670.0,5.0,Nonprofit/Gov,Not Admit
2190,Male,False,3.11,Humanities,Black,680.0,4.0,Nonprofit/Gov,Not Admit
2191,Female,True,2.93,Humanities,,630.0,5.0,Financial Services,Not Admit
2192,Male,True,3.28,STEM,,680.0,6.0,Nonprofit/Gov,Not Admit
2193,Female,False,3.23,Humanities,White,650.0,6.0,Investment Banking,Not Admit
2194,Female,False,3.06,Humanities,Black,600.0,6.0,Other,Not Admit
2195,Female,False,3.21,Business,Asian,700.0,6.0,Consulting,Not Admit
2196,Female,False,3.38,STEM,White,680.0,7.0,Financial Services,Not Admit
2197,Male,False,2.84,Business,Asian,590.0,5.0,PE/VC,Not Admit
2198,Male,True,3.42,Humanities,,690.0,5.0,Health Care,Admit
2199,Male,False,3.21,Humanities,Asian,620.0,5.0,Consulting,Not Admit
2200,Male,False,3.29,Humanities,Black,690.0,5.0,Consulting,Not Admit
2201,Male,False,3.29,Humanities,Other,610.0,4.0,PE/VC,Not Admit
2202,Male,True,3.18,Humanities,,640.0,3.0,Consulting,Not Admit
2203,Male,False,3.17,Business,Asian,700.0,2.0,Financial Services,Not Admit
2204,Male,False,3.47,Business,Asian,670.0,5.0,Nonprofit/Gov,Admit
2205,Male,False,3.46,Humanities,White,690.0,5.0,Nonprofit/Gov,Not Admit
2206,Male,False,3.04,Business,Asian,640.0,6.0,Consulting,Not Admit
2207,Male,False,3.3,STEM,White,720.0,6.0,Nonprofit/Gov,Admit
2208,Male,True,3.27,Business,,610.0,5.0,Consulting,Not Admit
2209,Male,False,3.11,STEM,White,570.0,5.0,PE/VC,Not Admit
2210,Male,False,3.37,Humanities,White,710.0,4.0,CPG,Not Admit
2211,Male,False,3.0,Humanities,Asian,610.0,4.0,Investment Banking,Not Admit
2212,Male,True,3.39,STEM,,670.0,4.0,Technology,Not Admit
2213,Female,False,3.24,STEM,Black,640.0,5.0,Investment Banking,Not Admit
2214,Male,False,3.08,Business,White,670.0,8.0,Nonprofit/Gov,Not Admit
2215,Female,False,3.2,STEM,Black,620.0,5.0,Investment Banking,Not Admit
2216,Female,False,3.2,Humanities,Hispanic,630.0,6.0,Consulting,Not Admit
2217,Male,False,3.25,STEM,White,600.0,5.0,Investment Banking,Not Admit
2218,Female,False,3.31,Humanities,Asian,630.0,4.0,Technology,Not Admit
2219,Male,False,3.35,Humanities,White,740.0,5.0,Nonprofit/Gov,Admit
2220,Male,False,3.26,Humanities,Asian,610.0,4.0,Technology,Not Admit
2221,Female,False,3.46,Business,Black,780.0,6.0,Nonprofit/Gov,Not Admit
2222,Male,False,3.26,STEM,Asian,630.0,7.0,Other,Not Admit
2223,Male,True,3.37,Business,,690.0,5.0,Consulting,Not Admit
2224,Male,True,3.44,STEM,,670.0,4.0,Financial Services,Not Admit
2225,Male,False,3.28,Business,Black,610.0,6.0,PE/VC,Not Admit
2226,Male,False,3.25,STEM,Other,590.0,4.0,CPG,Not Admit
2227,Female,True,3.22,Business,,660.0,4.0,Nonprofit/Gov,Admit
2228,Male,False,3.45,Humanities,White,670.0,4.0,Investment Banking,Admit
2229,Male,False,3.61,Business,White,680.0,4.0,PE/VC,Admit
2230,Male,False,3.23,Humanities,Asian,650.0,4.0,Health Care,Not Admit
2231,Male,False,3.62,Humanities,White,720.0,6.0,Consulting,Admit
2232,Male,True,3.24,Business,,640.0,3.0,Technology,Not Admit
2233,Female,False,3.15,STEM,Black,630.0,5.0,Other,Not Admit
2234,Female,False,3.19,STEM,Asian,590.0,7.0,Other,Not Admit
2235,Male,False,3.13,Humanities,White,580.0,6.0,Financial Services,Not Admit
2236,Female,False,3.04,Business,White,630.0,3.0,Retail,Not Admit
2237,Female,False,3.43,Business,Black,630.0,6.0,PE/VC,Not Admit
2238,Female,False,3.64,Humanities,Other,780.0,5.0,Consulting,Not Admit
2239,Female,False,3.28,STEM,Asian,610.0,4.0,Other,Not Admit
2240,Female,False,3.37,STEM,White,660.0,6.0,Consulting,Not Admit
2241,Male,False,3.21,Business,White,650.0,6.0,Other,Not Admit
2242,Male,False,3.39,Business,Hispanic,750.0,4.0,Energy,Not Admit
2243,Female,False,3.05,Humanities,White,570.0,4.0,Investment Banking,Not Admit
2244,Female,True,3.58,Business,,710.0,5.0,Other,Not Admit
2245,Female,False,3.32,Business,White,650.0,8.0,Consulting,Not Admit
2246,Male,False,3.42,Humanities,Asian,660.0,6.0,Real Estate,Admit
2247,Male,True,3.31,Humanities,,670.0,5.0,Other,Not Admit
2248,Male,False,3.33,STEM,Asian,680.0,5.0,Consulting,Not Admit
2249,Female,True,3.0,STEM,,570.0,7.0,Investment Banking,Not Admit
2250,Male,False,3.29,Business,Hispanic,660.0,5.0,Investment Banking,Not Admit
2251,Male,False,3.28,Business,Asian,740.0,5.0,Consulting,Not Admit
2252,Male,False,3.33,Business,White,710.0,5.0,PE/VC,Waitlist
2253,Male,False,2.99,Business,White,570.0,6.0,PE/VC,Not Admit
2254,Male,False,3.35,Business,Asian,780.0,5.0,Financial Services,Admit
2255,Male,False,3.21,Humanities,Black,690.0,5.0,Media/Entertainment,Not Admit
2256,Female,False,3.18,Humanities,White,620.0,5.0,Technology,Not Admit
2257,Female,False,3.26,Business,Asian,640.0,5.0,Consulting,Not Admit
2258,Female,False,3.27,STEM,Asian,640.0,3.0,Consulting,Not Admit
2259,Female,True,3.0,Business,,590.0,6.0,Technology,Not Admit
2260,Female,False,3.4,STEM,White,730.0,5.0,Nonprofit/Gov,Not Admit
2261,Female,False,3.12,STEM,Asian,570.0,6.0,Consulting,Not Admit
2262,Male,True,3.14,Business,,640.0,5.0,Consulting,Not Admit
2263,Male,False,3.13,STEM,Asian,610.0,4.0,Other,Not Admit
2264,Female,True,3.3,Humanities,,700.0,5.0,Other,Not Admit
2265,Female,False,3.42,Business,White,590.0,5.0,Nonprofit/Gov,Not Admit
2266,Male,False,3.21,Humanities,Black,660.0,6.0,Energy,Not Admit
2267,Female,False,3.24,Humanities,White,600.0,4.0,Technology,Not Admit
2268,Female,False,3.16,STEM,Asian,710.0,6.0,Nonprofit/Gov,Not Admit
2269,Male,False,3.09,Business,White,600.0,4.0,Technology,Not Admit
2270,Female,False,3.03,Humanities,White,570.0,5.0,Consulting,Not Admit
2271,Male,False,3.49,Humanities,Asian,680.0,5.0,Technology,Not Admit
2272,Male,False,3.27,STEM,Black,630.0,6.0,Consulting,Not Admit
2273,Male,False,3.22,Business,Asian,610.0,5.0,Investment Banking,Not Admit
2274,Female,False,3.11,Humanities,Black,620.0,5.0,Technology,Not Admit
2275,Male,True,3.21,Business,,660.0,4.0,Nonprofit/Gov,Not Admit
2276,Female,False,3.39,Humanities,White,630.0,4.0,Investment Banking,Not Admit
2277,Male,False,3.38,Humanities,Black,740.0,4.0,Consulting,Waitlist
2278,Male,False,3.31,Humanities,Hispanic,600.0,4.0,Nonprofit/Gov,Not Admit
